commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,userURL,picURL,commentTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,article_id
31531060,approved,31531060,0,Brad L.,"Greeley, CO.",NULL,NULL,,<br\//>,Hey I love AI. I switched to liberty mutual for my cars from farmers and saved $300 a month. Let them the track my driving. I wish they would track more of the 300 pound people eating fried chicken for breakfast so I don’t get a 33% ride in my insurance premiums like I did this year. My credit Score is 834. That shows that I am little risk.,1555277481,1555296256,1555277482,1,0,False,,,1,comment,0,0,31531060,False,1
31530810,approved,31530810,0,C,New Mexico,NULL,NULL,,<br\//>,"My friends who wear Fitbits don't seem to care about their privacy. They're fine with it (or in denial they are being tracked) as long as they get 10,000 steps in. A lot of people I know have had DNA testing to find out their ancestry, never stopping to ask what the companies were doing with this unique and personal information. I mean, those are shady companies--they profit on both ends, charging for the DNA test and then making an unlimited fortune as they sell the data to whomever they choose. There should be a privacy law against that.",1555274402,1555428948,1555274404,5,0,False,,,1,comment,0,0,31530810,False,1
31530647,approved,31530647,0,The Poet McTeagle,California,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-ed62bf19450236bffe4063e5a569ee6b0caadd8fcaea82e2d4f1d025fc849204.jpg,<br\//>,"""A smartphone app that measures when you brake and accelerate in your car. The algorithm that analyzes your social media accounts for risky behavior. The program that calculates your life expectancy using your Fitbit. ""

1. get a dumb phone
2. delete your social media accounts
3. don't use Fitbit

It doesn't have to be complicated.",1555271234,1555338788,1555272600,6,0,False,,,1,comment,0,0,31530647,False,1
31530529,approved,31530529,0,DENOTE MORDANT,CA,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-e7616e7125dfd104b24ba0d3a02cacd4fde4324dcc3de0cb24d973609157ebda.jpg,<br\//>,The true invader of privacy is artificial intelligence.,1555269493,1555279153,1555272549,2,0,False,,,1,comment,0,0,31530529,False,1
31530681,approved,31530681,0,617to416,Ontario Via Massachusetts,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-07bdd12738ae4bd63fd3cf4d46f70399414ae27ec85c8d6db2ffb8d405e84a0e.jpg,<br\//>,"Insurance is a way for people to share risk. We all pay a small amount into a big pool and when the risk we are insuring against is realized for one of us, we pay that person's costs out of the pool. The new technology allows the insurance company to differentiate premiums, having those with low risk pay smaller fees and those with higher risk pay higher fees (or be excluded altogether). This benefits people with low risks, but makes everything more expensive for those with high risks. Carried to an extreme, it almost negates the purpose of insurance as the only ones who can afford insurance have risks so low they barely need it, while those who have higher risks can't afford or can't get insurance. 

That's a problem on the purchasing side (input). But there's also a problem on the claims side (output). The insurance company has a financial interest in finding ways not to pay claims. If they can track all your behaviour, when what you are insured against occurs (a car accident for instance) they may be able to find something you did wrong (went 2 mph over the speed limit) and use that mistake you made to deny your claim. Suddenly there's a new risk you face: the risk of your mistakes causing you to lose your insurance just when you need it most. And of course the enterprising insurance company will introduce a new insurance product to insure against exactly that risk. Call it ""losing your insurance by bad behaviour"" insurance.",1555271954,1555428997,1555271956,7,1,False,,,1,comment,0,0,31530681,False,1
100011231,approved,100011231,0,Anne Hajduk,Fairfax Va,NULL,NULL,,<br\//>,Bingo.,1555330718,1555349188,1555349188,0,0,False,31530681.0,617to416,2,userReply,0,0,100011231,False,1
31530170,approved,31530170,0,mattiaw,Floral Park,NULL,NULL,,<br\//>,Do the math.  I am the CEO ( or CEO level minus 1 to 10 ) and am already addicted to bigger hits when more money in brought to the bottom line.  All my stock stock winnings are taxed at the capital gains rate.  Just guess how I am going to use AI as processing cost approaches zero?,1555264689,1555331460,1555264691,3,0,False,,,1,comment,0,0,31530170,False,1
31530107,approved,31530107,0,Pajama Sam,"Beavercreek, OH",NULL,NULL,,<br\//>,"Just one more reason not to buy life insurance. Yes many people need to, but many who have it are wasting their money. Do you have dependents who would become destitute without your income? Are there no savings they could use to get by? Would no one else step in to help them? Then by all means buy life insurance. Otherwise it's likely you don't need it.",1555264048,1555338832,1555264049,5,0,False,,,1,comment,0,0,31530107,False,1
31530089,approved,31530089,0,John,Davis,NULL,NULL,,<br\//>,"What is so frequently referred to as ""AI"" is just statistical modeling and optimization which has been going on for decades. There is more data now and computing power is cheaper but there is nothing particularly magical or new about this kind of technology applied to Insurance or marketing or many other domains. But i guess it draws readers in because it sounds sexy. At root all this sort of analytics does is de averages the customer base just as Telematic auto insurance has, so in terms of pricing it can benefit those with lower risk profiles and hurt those with higher risk profiles. Those benefiting from cheaper Telematic rates don't mind this application of AI I'm sure.",1555263875,1555283760,1555263877,1,0,False,,,1,comment,0,0,31530089,False,1
31530078,approved,31530078,0,Mitch Lyle,Corvallis OR,NULL,NULL,,<br\//>,"Insurance companies are not your friends, especially if they are for-profit. Profit is made by the difference between premiums and payouts.  Premium costs are set by competition, but payout is optimized by eliminating risky people.  

Before Obamacare, one way to eliminate payout on health care was to ""find"" a pre-existing condition that you had not reported, like acne.  The hidden clause in the policy said that they could deny coverage if you were not 100% truthful.  Now it looks like the insurance companies are again trying to high grade their pool but now using AI. It doesn't matter if the AI is not very smart if it removes riskier people on average.",1555263741,1555429042,1555263743,4,0,False,,,1,comment,0,0,31530078,False,1
31529996,approved,31529996,0,Eben,Spinoza,NULL,NULL,,<br\//>,"HealthIQ, a startup in the Valley, offers price reductions for life insurance based on instrumented measurement of one's activity (e.g., big points for being able to big 25 miles)!
In the old days, insurance companies pulled off something of the same by locating their offices on the higher stories of walkups -- filtering out customers who might have a hard time getting up those stairs.
I'm just waiting for FireIQ to start offering reductions for fire insurance based on the capacity of policies owners to flee burning buildings.  If enough people succumb to this stuff,  general prices will equilibrate, effectively making subjection to the panopticon mandatory.",1555262648,1555262649,1555262649,0,0,False,,,1,comment,0,0,31529996,False,1
31529958,approved,31529958,0,Eben,Spinoza,NULL,NULL,,<br\//>,"AI is epidemiology and actuarial prognosis on steroids.  The application of of the underlying techniques have long reshaped our society sometimes only semi-visibly.  One of the first of the predictive analytic tools, FairIsaac, had some benefits -- possibly making credit easier to get.  But it's feedback loops reinforce what is now, and prevent what could be.  The redlining of neighbors locking in racial disparities, preventing the accumulating of intergenerational wealth, has been going on for a long time.
Now that storage, computation, and ubiquitous sensors are in place, these techniques, as Ms Jeong enumerates them, can be applied to every facet of life with everyone under a panopticon.
And don't think there's anyway without thoughtful regulation right now.  Those opt-ins eventually become mandatory because society and its economics adapt to them, and those who refuse to play are locked out.  A great example of that is the Social Security Number, explicitly  and legally forbidden to be used for any other purpose than the administration of Social Security benefits, just try to make it through daily life without rendering it.
That's exactly what's happening here. And why large organizations should never have been permitted to collect such granular information for brokerage and more.
Yes, predictive analytics, aka AI , can have real benefits, but we are rapidly headed to a world in which once you are labeled by AI you're going to be folded, spindled and mutilated.",1555262292,1555354937,1555262294,4,0,False,,,1,comment,0,0,31529958,False,1
